,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
62,2024-01-10,6.36396841640684,8.210523073980184,24.062165950536837,6.36396841640684,6.36396841640684,9.462372038447185,9.462372038447185,9.462372038447185,8.967089955999999,8.967089955999999,8.967089955999999,0.4952820824471845,0.4952820824471845,0.4952820824471845,0.0,0.0,0.0,15.826340454854027
63,2024-01-11,6.398232376520633,9.453497690127776,25.478475046179327,6.398232376520633,6.398232376520633,10.94513839500327,10.94513839500327,10.94513839500327,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484390032709,1.9780484390032709,1.9780484390032709,0.0,0.0,0.0,17.3433707715239
64,2024-01-12,6.432496336634424,8.528799800089766,25.495320611265477,6.432496336634424,6.432496336634424,10.270765535862514,10.270765535862514,10.270765535862514,8.967089955999999,8.967089955999999,8.967089955999999,1.3036755798625146,1.3036755798625146,1.3036755798625146,0.0,0.0,0.0,16.703261872496938
65,2024-01-13,6.466760296748215,6.070902363472695,22.237752352465613,6.466760296748215,6.466760296748215,7.800998605007511,7.800998605007511,7.800998605007511,8.967089955999999,8.967089955999999,8.967089955999999,-1.1660913509924895,-1.1660913509924895,-1.1660913509924895,0.0,0.0,0.0,14.267758901755727
66,2024-01-14,6.501024256862007,6.190067138156035,22.40644590838666,6.501024256862007,6.501024256862007,7.955383744278102,7.955383744278102,7.955383744278102,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117218987,-1.0117062117218987,-1.0117062117218987,0.0,0.0,0.0,14.456408001140108
67,2024-01-15,6.5352882169757995,3.478572660549538,19.878695414614853,6.5352882169757995,6.5352882169757995,5.393606703328803,5.393606703328803,5.393606703328803,8.967089955999999,8.967089955999999,8.967089955999999,-3.573483252671197,-3.573483252671197,-3.573483252671197,0.0,0.0,0.0,11.928894920304604
68,2024-01-16,6.569552177762824,8.582062192684402,25.023998563375745,6.569552177762824,6.569552177762824,10.941364670077407,10.941364670077407,10.941364670077407,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140774053,1.9742747140774053,1.9742747140774053,0.0,0.0,0.0,17.51091684784023
69,2024-01-17,6.603816138549846,7.295537678951769,23.589846954473444,6.603816138549846,6.603816138549846,9.462372038440957,9.462372038440957,9.462372038440957,8.967089955999999,8.967089955999999,8.967089955999999,0.49528208244095645,0.49528208244095645,0.49528208244095645,0.0,0.0,0.0,16.066188176990803
70,2024-01-18,6.63808009933687,9.949301891468357,26.369696969485357,6.63808009933687,6.63808009933687,10.945138395000567,10.945138395000567,10.945138395000567,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484390005681,1.9780484390005681,1.9780484390005681,0.0,0.0,0.0,17.583218494337437
71,2024-01-19,6.672344060123893,9.558984020763674,25.117685175305105,6.672344060123893,6.672344060123893,10.270765535853064,10.270765535853064,10.270765535853064,8.967089955999999,8.967089955999999,8.967089955999999,1.303675579853063,1.303675579853063,1.303675579853063,0.0,0.0,0.0,16.943109595976956
72,2024-01-20,6.706608020910918,6.966399076166687,22.454506265757193,6.706608020910918,6.706608020910918,7.800998605003628,7.800998605003628,7.800998605003628,8.967089955999999,8.967089955999999,8.967089955999999,-1.166091350996372,-1.166091350996372,-1.166091350996372,0.0,0.0,0.0,14.507606625914546
73,2024-01-21,6.740872000292394,6.677298026991443,22.564007803294395,6.740872000292394,6.740872000292394,7.955383744284882,7.955383744284882,7.955383744284882,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117151172,-1.0117062117151172,-1.0117062117151172,0.0,0.0,0.0,14.696255744577275
74,2024-01-22,6.775135979673871,3.990082708766562,19.458347783426465,6.775135979673871,6.775135979673871,5.393606703329922,5.393606703329922,5.393606703329922,8.967089955999999,8.967089955999999,8.967089955999999,-3.5734832526700773,-3.5734832526700773,-3.5734832526700773,0.0,0.0,0.0,12.168742683003792
75,2024-01-23,6.809399959055348,9.590621906319987,25.594221447920688,6.809399959055348,6.809399959055348,10.941364670081985,10.941364670081985,10.941364670081985,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140819843,1.9742747140819843,1.9742747140819843,0.0,0.0,0.0,17.750764629137333
76,2024-01-24,6.8436639384368245,8.089954410939276,25.209033823950946,6.8436639384368245,6.8436639384368245,9.462372038442231,9.462372038442231,9.462372038442231,8.967089955999999,8.967089955999999,8.967089955999999,0.49528208244223,0.49528208244223,0.49528208244223,0.0,0.0,0.0,16.306035976879055
